code,name,预低
603658,安图生物,-0.6548444033
600645,中源协和,-1.6750332117
603387,基蛋生物,-0.8722081184
002022,科华生物,-2.2163262367
002030,达安基因,-0.310528636
600807,济南高新,-4.2353487015
002086,东方海洋,-0.2428611964
002932,明德生物,-0.6697550416
600538,国发股份,-1.1070824862
002223,鱼跃医疗,-1.209890604
002432,九安医疗,-1.0765765905
600055,万东医疗,-0.9551824331
600587,新华医疗,-0.6610105038
600529,山东药玻,-1.5779198408
002382,蓝帆医疗,-0.4639401436
603976,正川股份,-1.3182942867
605369,拱东医疗,-1.4108479023
002901,大博医疗,-1.5440523624
603222,济民健康,-0.4974816144
002551,尚荣医疗,-0.8870568275
002817,黄山胶囊,-0.5678879023
002950,奥美医疗,-0.7432632446
603309,维力医疗,-0.8174291849
603987,康德莱,-1.1868662834
603880,南卫股份,-1.2803169489
603301,振德医疗,-1.2095011473
600886,国投电力,-0.4507291615
600900,长江电力,-0.7225430012
600674,川投能源,-1.0518155098
600025,华能水电,-0.9113242626
002039,黔源电力,-0.4380245805
000791,甘肃能源,-0.8765386343
600236,桂冠电力,-1.3703585863
000722,湖南发展,-0.9072288871
600868,梅雁吉祥,-0.5154176354
000601,韶能股份,-0.9704892635
000993,闽东电力,-0.5224311948
600863,内蒙华电,-0.2208118439
000027,深圳能源,-0.371167928
600795,国电电力,-0.3258013427
000543,皖能电力,-0.6461985707
600642,申能股份,-0.425494194
000539,粤电力Ａ,-0.2701086998
001286,陕西能源,-0.5003203154
600578,京能电力,-0.1621589959
601991,大唐发电,-0.3443483114
600023,浙能电力,-0.5498015881
600027,华电国际,-1.0404373407
600011,华能国际,-0.42457968
000531,穗恒运Ａ,-0.2145736217
600021,上海电力,-0.2122173458
001896,豫能控股,-0.1040931344
002608,江苏国信,-0.253225565
600157,永泰能源,-0.5617148876
600509,天富能源,-1.8000030518
000600,建投能源,-0.4135987163
000690,宝新能源,-0.3331291676
000966,长源电力,-0.2463002205
000899,赣能股份,-0.2651337385
600780,通宝能源,-0.110063374
600744,华银电力,-0.3508897424
600396,华电辽能,-0.3025282621
000767,晋控电力,-0.4725085795
000037,深南电A,-0.790769577
601985,中国核电,-0.3158828914
002617,露笑科技,-1.0700029135
601222,林洋能源,-0.2295526862
600821,金开新能,-0.5916176438
600905,三峡能源,-0.2882634103
000591,太阳能,-1.0264281034
600163,中闽能源,-1.0307328701
601619,嘉泽新能,-0.5259111524
000537,中绿电,-0.2965041697
601016,节能风电,-0.3105971515
003816,中国广核,-0.983368516
001258,立新能源,-0.0939973295
601908,京运通,-1.1175289154
000862,银星能源,-0.492739439
002218,拓日新能,-0.9365078807
600032,浙江新能,-0.6141164303
603693,江苏新能,-0.4713408947
601778,晶科科技,-0.867280066
001289,龙源电力,-0.589598
000155,川能动力,-1.9829587936
002480,新筑股份,-2.1613817215
002616,长青集团,-0.2429662496
600956,新天绿能,-0.3887455165
603105,芯能科技,-1.0007381439
002256,兆新股份,-0.4816924036
000883,湖北能源,-0.2915451229
600116,三峡水利,-0.4253551066
600995,南网储能,-0.583004415
600452,涪陵电力,-2.024790287
600483,福能股份,-0.9786824584
003035,南网能源,-0.3669151068
000875,吉电股份,-2.8776073456
600310,广西能源,-0.6536052227
600644,乐山电力,-2.6061339378
600979,广安爱众,-1.2626740932
600969,郴电国际,-0.513022244
600505,西昌电力,-2.1181185246
600101,明星电力,-1.4091852903
600052,东望时代,-1.0658870935
600167,联美控股,-0.8272672892
600982,宁波能源,-0.1038298905
605028,世茂能源,-0.4075005651
002479,富春环保,-0.8398167491
605162,新中港,-0.2064016461
001210,金房能源,-0.7417733669
600149,廊坊发展,-0.233556062
605580,恒盛能源,-0.1821291298
600226,亨通股份,-3.8754987717
002015,协鑫能科,-0.6174582243
600475,华光环能,-0.4490885735
605011,杭州热电,-0.7476074696
000692,惠天热电,-0.3414279222
002893,京能热力,-1.5093597174
600719,大连热电,-0.9097714424
600575,淮河能源,-0.6845049262
605169,洪通燃气,-1.0028049946
603689,皖天然气,-0.7688267827
603318,水发燃气,-0.67456007
002267,陕天然气,-0.4556123018
600917,重庆燃气,-1.5560603142
600803,新奥股份,-1.0339002609
600635,大众公用,-0.4828439653
603053,成都燃气,-1.8554211855
002911,佛燃能源,-0.5965938568
605368,蓝天燃气,-1.128869772
001299,美能能源,-0.5994025469
603080,新疆火炬,-0.381420821
601139,深圳燃气,-0.2473718822
600903,贵州燃气,-0.7112044096
605090,九丰能源,-1.0892763138
001331,胜通能源,-0.6156861782
000407,胜利股份,-0.5941628218
000593,德龙汇能,-0.7069185972
600333,长春燃气,-0.2887442708
603706,东方环宇,-0.2333269268
600617,国新能源,-0.9420030117
000421,南京公用,-0.6496926546
600681,百川能源,-0.1153354645
001872,招商港口,-1.0284636021
601000,唐山港,-1.2614569664
000905,厦门港务,-0.6115549803
601228,广州港,-0.1768688858
600017,日照港,-0.6969858408
600717,天津港,-0.6194222569
601880,辽港股份,-0.4700511992
000582,北部湾港,-0.6774659157
601298,青岛港,-0.8006531
000507,珠海港,-0.2575340271
601326,秦港股份,-1.1482684612
601008,连云港,-0.1796628833
600018,上港集团,-0.5889490843
600279,重庆港,-2.6193113327
000088,盐 田 港,-0.6371082067
002040,南 京 港,-0.229982391
601018,宁波港,-0.6606153846
600026,中远海能,-1.1168277264
603167,渤海轮渡,-0.4796013236
600798,宁波海运,-0.3398128748
603209,兴通股份,-0.8709421158
001205,盛航股份,
600751,海航科技,-0.4463506341
002320,海峡股份,-0.9180093408
601872,招商轮船,-1.4749246836
600428,中远海特,-1.2744510174
603162,海通发展,-1.4439848661
601975,招商南油,-1.0314707756
601919,中远海控,-1.0363862514
601866,中远海发,-1.3773483038
601022,宁波远洋,-0.5664417744
600179,安通控股,-1.874040246
000520,凤凰航运,-2.0947585106
603565,中谷物流,-0.8362182975
601816,京沪高铁,-0.7794944048
601006,大秦铁路,-0.5315116048
600125,铁龙物流,-0.7865386009
601333,广深铁路,-0.8331793547
001213,中铁特货,-0.7253792286
000557,西部创业,-0.9849249125
600611,大众交通,-2.660695076
600650,锦江在线,-1.9764888287
600834,申通地铁,-1.17170012
002357,富临运业,-1.1827907562
600561,江西长运,-0.4745089412
603069,海汽集团,-0.6546151042
000429,粤高速Ａ,-0.4626239538
600012,皖通高速,-0.6449908018
001965,招商公路,-1.6393479109
600548,深高速,-0.2076985091
000900,现代投资,-0.3721370101
600350,山东高速,-0.3194271624
600377,宁沪高速,-0.1954021454
601107,四川成渝,-2.171810627
600269,赣粤高速,-0.4533593357
600035,楚天高速,-0.2642477155
600368,五洲交通,-0.3050154448
600020,中原高速,-0.9816255569
600033,福建高速,-0.2986142039
601518,吉林高速,-0.4348084927
601188,龙江交通,-0.4475580454
600106,重庆路桥,-3.1131863594
000548,湖南投资,-0.3892221749
000755,山西高速,-0.3595016599
000828,东莞控股,-0.2958068848
002627,三峡旅游,0.1062605381
603885,吉祥航空,-1.0362107754
002928,华夏航空,-1.3830038309
600115,中国东航,-1.1524233818
601111,中国国航,-0.6403831244
601021,春秋航空,-0.6880717874
600029,南方航空,-1.0773262978
600221,海航控股,-0.2183133066
000099,中信海直,-1.2423942089
000089,深圳机场,-0.1823563278
600897,厦门空港,-0.5559926629
600004,白云机场,-0.2813991606
600009,上海机场,-0.3833597898
600515,海南机场,-1.6431943178
603871,嘉友国际,-0.7985225916
601156,东航物流,-1.2361716032
600233,圆通速递,-0.7135382891
600057,厦门象屿,-0.5894637108
601598,中国外运,-1.4412443638
603066,音飞储存,-0.831287384
002468,申通快递,-1.5153787136
002010,传化智联,-0.598181963
603128,华贸物流,-0.8025230169
603071,物产环能,-0.3580722809
600794,保税科技,-0.5661637187
002352,顺丰控股,-0.3577528596
002492,恒基达鑫,-0.5809873343
001202,炬申股份,-0.5687075853
603836,海程邦达,-0.8494243622
000927,中国铁物,-0.7502647042
603056,德邦股份,-0.5738890171
600119,长江投资,-1.0749239922
002120,韵达股份,-0.5600351095
002930,宏川智慧,-0.9270995855
002800,天顺股份,-2.1352453232
600787,中储股份,-1.1395683289
603648,畅联股份,-0.8608369231
603967,中创物流,-0.733153522
001228,永泰运,-0.7601597905
600704,物产中大,-1.1279571056
002682,龙洲股份,-1.0971376896
600753,庚星股份,-2.4986290932
603329,上海雅仕,-0.832311213
600153,建发股份,-0.4453769326
605050,福然德,0.8070114851
002769,普路通,-1.0404360294
001317,三羊马,-1.674481988
002889,东方嘉盛,-1.6441218853
603713,密尔克卫,-0.9401010275
000906,浙商中拓,-0.4471002519
600755,厦门国贸,-0.5629854202
600180,瑞茂通,-0.6844213605
603569,长久物流,-0.8750506639
603813,原尚股份,-1.6422889233
603535,嘉诚国际,-1.5870825052
603117,万林物流,6.0452513695
002183,怡 亚 通,-0.6624259949
600895,张江高科,-3.468360424
600648,外高桥,-0.0367790759
601512,中新集团,-0.2236314118
600848,上海临港,0.067406714
600082,海泰发展,-0.6998647451
600340,华夏幸福,8.7229375839
600639,浦东金桥,-0.1697617173
600463,空港股份,0.1676017642
600658,电子城,-1.6426268816
600604,市北高新,-0.1512035728
600208,衢州发展,-2.0369076729
600641,万业企业,-3.6257333755
600246,万通发展,-1.2412109375
000402,金 融 街,-2.4066209793
002016,世荣兆业,
600846,同济科技,-1.4834246635
600649,城投控股,-1.8811986446
002208,合肥城建,
600736,苏州高新,-1.1764063835
600503,华丽家族,-1.8003637791
000668,荣丰控股,-1.9077894688
000029,深深房Ａ,-1.5818692446
000036,华联控股,-1.916674614
600064,南京高科,-1.586524725
000006,深振业Ａ,-2.4675254822
600854,春兰股份,-1.6969240904
600791,京能置业,-1.807819128
000886,海南高速,-2.02038908
601588,北辰实业,-1.8433641195
600675,中华企业,-1.3446366787
600743,华远地产,-1.626776576
600510,黑牡丹,-2.3764433861
002133,广宇集团,-1.6728445292
600773,西藏城投,-1.2703046799
600173,卧龙地产,-1.8827990294
600692,亚通股份,-1.6502815485
600325,华发股份,-2.6460418701
000042,中洲控股,-2.0221385956
600748,上实发展,-1.9573266506
600716,凤凰股份,-1.4613587856
000573,粤宏远Ａ,-1.8339853287
600665,天地源,-1.5493396521
002314,南山控股,-2.009873867
000926,福星股份,-1.9153131247
000090,天健集团,-1.7349241972
002146,荣盛发展,-1.8463363647
600708,光明地产,-2.2455406189
600067,冠城大通,-1.2780454159
600622,光大嘉宝,-2.4199156761
000863,三湘印象,-1.8521671295
600185,格力地产,-1.778949976
600533,栖霞建设,-2.232596159
600094,大名城,-1.9610744715
000797,中国武夷,-1.8302513361
000718,苏宁环球,-1.3728011847
600638,新黄浦,-1.4300960302
600683,京投发展,-2.0290079117
000014,沙河股份,-1.772865653
000736,中交地产,-2.0421438217
600048,保利发展,-3.2198724747
000011,深物业A,-2.4808506966
600266,城建发展,-2.3442163467
000002,万  科Ａ,-2.6608858109
000514,渝 开 发,-4.0533413887
002244,滨江集团,-2.2711510658
000838,财信发展,-2.1337857246
600383,金地集团,-4.0235991478
600606,绿地控股,-2.5695257187
000620,新华联,-1.9277101755
600376,首开股份,-2.1786837578
600657,信达地产,-3.1128253937
000517,荣安地产,-1.8649927378
000965,天保基建,-1.7142243385
600159,大龙地产,-2.0902292728
000897,津滨发展,-2.0886077881
600322,津投城开,-1.992236495
600162,香江控股,-1.9092687368
601155,新城控股,-1.6828136444
600724,宁波富达,-2.4058542252
000031,大悦城,-1.1055622101
600663,陆家嘴,-0.8791505098
600007,中国国贸,-1.3392944336
002305,南国置业,-1.1811652184
001979,招商蛇口,-2.3116385937
000069,华侨城Ａ,-1.7241454124
000608,阳光股份,-2.3368608952
002968,新大正,-1.3507797718
603506,南都物业,-0.9529550672
600684,珠江股份,-0.9139481783
002188,中天服务,-1.8883494139
001914,招商积余,-1.1072802544
002285,世联行,-2.6758446693
000560,我爱我家,-2.1678733826
601288,农业银行,-0.871095717
601398,工商银行,-0.8247913718
601939,建设银行,-0.8312339783
601988,中国银行,-0.5440032482
601328,交通银行,-0.8474241495
601658,邮储银行,-1.1032007933
601825,沪农商行,-1.4908461571
601128,常熟银行,-0.7372902632
601077,渝农商行,-2.2162203789
600908,无锡银行,-0.5839169621
002839,张家港行,-0.6432979107
002958,青农商行,-0.8038390875
603323,苏农银行,-0.8185539246
601860,紫金银行,-0.6529189348
002807,江阴银行,-0.7741332054
601528,瑞丰银行,-0.7273463011
601665,齐鲁银行,-0.8598134518
002966,苏州银行,-0.6702134609
600926,杭州银行,-0.690481782
600919,江苏银行,-0.7307738066
601997,贵阳银行,-0.7617652416
601838,成都银行,-0.7806320786
601229,上海银行,-0.8023797274
601169,北京银行,-0.6709734201
601577,长沙银行,-1.1448811293
601963,重庆银行,-1.944060564
600928,西安银行,-0.6735033989
002948,青岛银行,-0.6592587233
601187,厦门银行,-0.6674791574
601009,南京银行,-1.0617699623
001227,兰州银行,-0.6335023642
002936,郑州银行,-0.8238217235
002142,宁波银行,-0.690118134
600000,浦发银行,-0.6753834486
601166,兴业银行,-1.1733201742
600036,招商银行,-0.5821224451
601818,光大银行,-0.5675778985
600016,民生银行,-0.62912184
601916,浙商银行,-0.6420001984
601998,中信银行,-0.5449438095
600015,华夏银行,-0.8655596972
000001,平安银行,-1.2465128899
002423,中粮资本,-4.135368824
600390,五矿资本,-3.3486771584
002647,仁东控股,-0.6517087817
000958,电投产融,
000987,越秀资本,-2.8446335793
000567,海德股份,-2.7348189354
600783,鲁信创投,-1.1234846115
000617,中油资本,-1.132012248
600816,建元信托,-1.1967196465
600517,国网英大,-1.3469223976
600927,永安期货,-0.8721041679
600705,中航产融,-2.5470671654
600061,国投资本,-1.6307994127
603123,翠微股份,-0.8477939963
000415,渤海租赁,-1.2381196022
600120,浙江东方,-1.6227505207
600901,江苏金租,-1.1230697632
603093,南华期货,-1.2814297676
603300,华铁应急,-1.2209295034
000532,华金资本,-1.0732345581
600318,新力金融,-5.1952972412
600643,爱建集团,-1.4829514027
600053,九鼎投资,-2.4361205101
002961,瑞达期货,-1.5697972775
600830,香溢融通,-2.4111361504
001236,弘业期货,-1.2752327919
000563,陕国投Ａ,-2.68354702
601336,新华保险,-0.4621902108
601318,中国平安,-0.3598375618
601628,中国人寿,-0.3157278895
000627,天茂集团,-1.9460755587
601601,中国太保,-1.1142096519
601319,中国人保,-0.6249742508
000750,国海证券,-2.6741800308
601162,天风证券,-4.5901846886
600999,招商证券,-2.8852972984
600030,中信证券,-1.0963753462
601066,中信建投,-1.7394850254
601211,国泰君安,
600837,海通证券,
002736,国信证券,
000783,长江证券,-1.3459678888
601099,太平洋,-1.5004389286
601696,中银证券,-1.2451331615
601456,国联证券,-1.5545409918
600369,西南证券,-2.269266367
000166,申万宏源,-1.9790935516
002945,华林证券,-0.7473040819
601375,中原证券,-2.7786068916
002673,西部证券,-1.0062353611
600958,东方证券,-2.2869772911
601688,华泰证券,-2.5299854279
601881,中国银河,-1.4708358049
601108,财通证券,-1.0096890926
000776,广发证券,-1.1990852356
002797,第一创业,-1.0760154724
600909,华安证券,-1.5221931934
600864,哈投股份,-0.9941564798
601788,光大证券,-1.0421471596
601990,南京证券,-0.6596246958
600109,国金证券,-0.6762669086
002500,山西证券,-0.4939776659
601236,红塔证券,-1.6052170992
601878,浙商证券,-2.7665958405
000686,东北证券,-1.3728353977
601136,首创证券,-1.0075917244
601995,中金公司,-0.990288496
601198,东兴证券,-1.7638839483
600906,财达证券,-1.2542512417
600918,中泰证券,-2.5915803909
002926,华西证券,-3.0838217735
601901,方正证券,-0.8995764256
600155,华创云信,-0.8611460924
600095,湘财股份,-0.6560140848
600621,华鑫股份,-1.5334602594
000712,锦龙股份,-1.0479393005
002670,国盛金控,-1.3868703842
601059,信达证券,-0.8304672241
601377,兴业证券,-1.2301244736
002939,长城证券,-0.9638072848
601555,东吴证券,-1.9275859594
000728,国元证券,-0.9159953594
000007,全新好,-1.380386591
002818,富森美,-0.8231648207
600605,汇通能源,-0.4937879145
600415,小商品城,-2.3041572571
000061,农 产 品,-0.4877201915
600113,浙江东日,-1.4755160809
002344,海宁皮城,-0.2567753494
600790,轻纺城,-0.7772734761
600655,豫园股份,-0.8612379432
000056,皇庭国际,-1.0037825108
000785,居然之家,-0.4891694486
603682,XD锦和商,-0.352101028
600738,丽尚国潮,-1.0523654222
000523,红棉股份,-0.4137182832
000058,深 赛 格,-0.9744297266
002177,御银股份,-2.1325018406
601828,美凯龙,-1.100522995
000882,华联股份,-1.5382385254
600239,云南城投,-2.9051394463
600697,欧亚集团,-0.9446633458
600865,百大集团,-0.7154149413
600778,友好集团,-1.1219112873
600824,益民集团,-1.0361902714
600628,新世界,-0.9061400294
600694,大商股份,-1.1227622032
603101,汇嘉时代,-2.0561010838
601010,文峰股份,-1.0535783768
002419,天虹股份,-1.0820877552
000417,合百集团,-2.8163728714
600827,百联股份,-0.9538766146
600693,东百集团,-0.6303306818
600858,银座股份,-0.8312913179
601116,三江购物,-0.4124999046
000501,武商集团,-0.9567133784
601366,利群股份,-0.6106389761
002697,红旗连锁,-0.9913836122
605188,国光连锁,-0.5294403434
000715,中兴商业,-1.0028685331
600327,大东方,-0.9542198181
600828,茂业商业,-1.812863946
603708,家家悦,-1.3543540239
600785,新华百货,-0.9812062979
000419,通程控股,-0.4418775141
002277,友阿股份,-0.7843552232
600712,南宁百货,-4.5609354973
002187,广百股份,-0.4336301982
600814,杭州解百,-0.3809595406
000564,供销大集,-1.1382422447
600857,宁波中百,-0.8157389164
601086,国芳集团,-1.2480201721
002356,赫美集团,-3.2298574448
000679,大连友谊,-2.9071516991
600838,上海九百,-0.8315423131
002561,徐家汇,-1.461998105
000759,中百集团,-1.3175263405
600859,王府井,-1.1283148527
600729,重庆百货,-2.3482608795
601933,永辉超市,-1.1545658112
600280,中央商场,-2.325425148
002416,爱施德,-0.6291446686
000829,天音控股,-2.359254837
603214,爱婴室,-0.8910589814
601888,中国中免,-1.8496028185
002091,江苏国泰,-0.2382996529
600725,云维股份,-1.6812559366
601061,中信金属,-0.5507677794
600278,东方创业,-0.6478464603
000626,远大控股,-0.7178497314
600710,苏美达,-0.2936732471
000701,厦门信达,-0.794595778
002072,凯瑞德,-0.0627080202
600058,五矿发展,-0.8550961018
600128,苏豪弘业,-0.8440283537
600981,汇鸿集团,0.9460790157
000151,中成股份,-2.053650856
600250,南京商旅,-1.1079877615
601028,玉龙股份,-2.1740288734
002707,众信旅游,-1.842867732
600138,中青旅,-0.5683477521
600258,首旅酒店,-0.5692027807
600054,黄山旅游,-0.3682415187
002033,丽江股份,-0.6471617222
000558,莱茵体育,-1.4695711136
600749,西藏旅游,-0.8653688431
600754,锦江酒店,-1.4920727015
601007,金陵饭店,-0.2070330977
603199,九华旅游,-1.7775496244
000888,峨眉山Ａ,-1.9021170139
603136,天目湖,-0.9028131962
002186,全 聚 德,-0.2662177086
000524,岭南控股,-0.548014164
603099,长白山,-2.2022509575
002059,云南旅游,-0.7416496873
000978,桂林旅游,-0.4420278966
605108,同庆楼,-0.5365156531
600593,大连圣亚,-0.5510177016
002159,三特索道,-1.8330106735
600576,祥源文旅,-2.4388227463
600706,曲江文旅,-0.2826580405
000428,华天酒店,-0.6359311938
000610,西安旅游,0.0419471264
000721,西安饮食,0.0823944807
000430,张家界,-0.9121667147
002306,中科云网,-1.8291306496
002123,梦网科技,0.3991746902
002544,普天科技,-1.40515697
603887,城地香江,
600941,中国移动,-0.7245918512
601728,中国电信,-1.6473735571
600050,中国联通,-0.3261500597
603220,中贝通信,-1.2248017788
603881,数据港,-0.542989552
603322,超讯通信,-0.5233962536
002467,二六三,-0.5101471543
603602,纵横通信,8.4831752777
002929,润建股份,-1.0524716377
002148,北纬科技,-0.6539927125
002115,三维通信,-0.3560195863
000839,中信国安,-0.7227064967
603206,嘉环科技,-0.7538344264
000676,智度股份,3.1779103279
600640,国脉文化,-0.835793972
002027,分众传媒,-1.1185722351
002400,省广集团,-0.7576957941
600986,浙文互联,-0.4446168542
002354,天娱数科,-1.3060535192
000607,华媒控股,-1.0738347769
600556,天下秀,-0.2994564176
000917,电广传媒,-0.7669190168
002995,天地在线,-1.7564171553
002878,元隆雅图,-0.5975356102
002712,思美传媒,-0.7094564438
002291,遥望科技,-0.1468555927
603825,华扬联众,-1.5408924818
605168,三人行,-0.6157363653
002264,新 华 都,-0.5551356077
603598,引力传媒,-2.2184989452
603729,龙韵股份,-0.8892375231
600358,国旅联合,-0.7651895881
002517,恺英网络,-0.5995361209
600633,浙数文化,1.0143667459
603444,吉比特,-1.125505209
002558,巨人网络,-0.6066511869
002624,完美世界,-1.9805628061
002602,世纪华通,-0.2950422168
002605,姚记科技,-2.4596676826
002919,名臣健康,-0.2985090613
002174,游族网络,-2.0084834099
002555,三七互娱,-0.3330180645
600892,大晟文化,-0.3986189663
603258,电魂网络,-0.5790779591
603888,新华网,-1.1087629795
603000,人民网,-1.4630225897
000681,视觉中国,-0.8604838848
600228,返利科技,-0.7103931904
002095,生 意 宝,-0.7046654224
603466,风语筑,-0.8824509978
603533,掌阅科技,-1.7381316423
601098,中南传媒,-1.1129510403
601928,凤凰传媒,-1.1476407051
002181,粤 传 媒,-0.6343247294
601801,皖新传媒,-1.7725075483
600373,中文传媒,-0.814440012
600229,城市传媒,-0.9785049558
601999,出版传媒,-0.7957022786
600757,长江传媒,-0.6176445484
603230,内蒙新华,-0.8173956871
601900,南方传媒,-1.8368924856
601921,浙版传媒,-1.0294876099
000719,中原传媒,-1.6179528236
603999,读者传媒,-1.0732066631
601858,中国科传,-1.5974642038
600551,时代出版,-0.1533390284
600825,新华传媒,-2.5117826462
601811,新华文轩,-0.4979337454
601949,中国出版,-1.1947715282
603096,新经典,-0.2824922502
000793,华闻集团,-3.0432415009
605577,龙版传媒,-0.4116544127
601019,山东出版,-1.3334066868
000802,北京文化,-0.3079681695
600977,中国电影,-0.7033650279
000892,欢瑞世纪,-0.3043988347
600088,中视传媒,-0.6419929266
001330,博纳影业,-1.12023592
002739,万达电影,-1.5766283274
603103,横店影视,-0.7714578509
002292,奥飞娱乐,-2.1433122158
002905,金逸影视,-0.6483894587
002343,慈文传媒,-0.6160677671
603721,中广天择,-3.5041279793
601595,上海电影,-0.280613184
600637,东方明珠,-0.9048794508
600959,江苏有线,-1.2653683424
000156,华数传媒,-1.1644809246
600037,歌华有线,-0.9844307303
600936,广西广电,-0.6917401552
002238,天威视讯,-1.5762778521
600996,贵广网络,-1.4788274765
000665,湖北广电,-0.6177687049
601929,吉视传媒,-3.2384824753
600770,综艺股份,5.8045434952
600673,东阳光,-0.780041039
002213,大为股份,-1.6625732183
002758,浙农股份,-0.929787159
600098,广州发展,-0.2716083825
600784,鲁银投资,-0.736770153
600051,宁波联合,-0.2547377944
000833,粤桂股份,-0.8834852576
600676,交运股份,-0.6665821671
000652,泰达股份,-1.0285234451
600805,悦达投资,-0.554708004
600089,特变电工,-0.9755059481
000753,漳州发展,-2.0836176872
600682,南京新百,-0.6640262008
000632,三木集团,-1.1724560261
600689,上海三毛,-1.0213768482
000631,顺发恒业,-0.61476928
000025,特  力Ａ,-1.0936448574
600620,天宸股份,-1.8054940701
600881,亚泰集团,-2.3612382412
000820,神雾节能,-0.8629199862
002625,光启技术,0.1195662618
002189,中光学,-0.5399788618
000576,甘化科工,-0.9315508604
002338,奥普光电,-2.2136003971
600764,中国海防,-1.1135013103
002389,航天彩虹,-1.7158014774
001270,铖昌科技,-1.7471244335
000733,振华科技,-2.4005818367
002023,海特高新,-0.5329603553
600435,北方导航,-2.0227730274
002935,天奥电子,-2.0688760281
600562,国睿科技,-1.4664554596
600765,中航重机,-1.9190872908
605123,派克新材,-1.6875175238
600316,洪都航空,3.2480483055
002829,星网宇达,5.0563321114
600893,航发动力,-0.8101828694
600391,航发科技,-1.0389342308
600038,中直股份,-0.5794490576
000768,中航西飞,-1.3187487125
002465,海格通信,-1.6106532812
600150,中国船舶,
603267,鸿远电子,-1.82875669
000738,航发控制,-1.4746696949
002214,大立科技,-0.6049638987
002414,高德红外,-1.2644855976
002111,威海广泰,-0.9883464575
600990,四创电子,-1.9738095999
600967,内蒙一机,-0.9546483755
000519,中兵红箭,-1.6065989733
600760,中航沈飞,-1.605707407
603678,火炬电子,-1.7764878273
600184,光电股份,-1.5938411951
600590,泰豪科技,-2.6073598862
002297,博云新材,-0.7435233593
600879,航天电子,-1.054515481
601989,中国重工,
002985,北摩高科,-1.1161005497
002265,建设工业,-0.6640504599
002519,银河电子,-1.2687220573
003009,中天火箭,-1.8447577953
600685,中船防务,-1.0632679462
600372,中航机载,-0.6329237223
601890,亚星锚链,-0.9220597744
002025,航天电器,-1.7492411137
000697,炼石航空,-1.1331369877
600855,航天长峰,6.7114462852
002383,合众思壮,-1.1368150711
600118,中国卫星,0.5475406647
002446,盛路通信,-1.4596850872
002413,雷科防务,-1.0229308605
000547,航天发展,-1.1806116104
002933,新兴装备,-1.0198913813
002179,中航光电,-1.360111475
601606,长城军工,-2.1975779533
002151,北斗星通,-1.2764456272
600862,中航高科,-1.5835340023
002651,利君股份,-0.6529431343
603712,七一二,-1.53630054
601698,中国卫通,-0.7935942411
002231,奥维通信,4.5290646553
002977,天箭科技,-1.6248238087
000561,烽火电子,-1.4692530632
603261,立航科技,5.7065839767
600072,中船科技,-1.0716187954
603688,石英股份,-0.7976350784
603612,索通发展,-0.8404723406
603826,坤彩科技,-1.3761861324
605086,龙高股份,-1.8122535944
603527,众源新材,-1.3314518929
601899,紫金矿业,-1.4864492416
002203,海亮股份,-0.8782362938
000878,云南铜业,-1.2210514545
601168,西部矿业,-1.3193905354
601212,白银有色,-1.6359823942
600362,江西铜业,-1.8710315228
002171,楚江新材,-0.9580664635
601609,金田股份,-0.6003814936
000630,铜陵有色,-1.5159184933
600490,鹏欣资源,-1.0201120377
002295,精艺股份,-1.403526783
000737,北方铜业,-3.4335961342
603979,金诚信,-1.074026227
002379,宏创控股,-0.4838303924
600361,创新新材,-0.5906569362
002988,豪美新材,-1.191763401
601702,华峰铝业,-1.0320703983
600888,新疆众和,-0.7913910747
601600,中国铝业,-1.5080165863
605208,永茂泰,-0.6901830435
600219,南山铝业,-0.5733513236
000807,云铝股份,-2.0775916576
002540,亚太科技,-0.769824326
002160,常铝股份,-0.8565374613
002532,天山铝业,-1.5470510721
601677,明泰铝业,-1.0090081692
600768,宁波富邦,-2.3398609161
600615,丰华股份,-0.6110166311
002578,闽发铝业,-0.7969819903
002824,和胜股份,-0.7877417207
601388,怡球资源,-1.9360897541
603937,丽岛新材,-0.6297215223
600595,中孚实业,-0.9399927258
000933,神火股份,-0.9992667437
002996,顺博合金,-0.8880504966
003038,鑫铂股份,-1.0812394619
002501,利源股份,-1.9626324177
603876,鼎胜新材,-1.17928195
000612,焦作万方,-1.1068508625
603115,海星股份,-0.54888165
000603,盛达资源,
000060,中金岭南,-0.8668045998
600497,驰宏锌锗,-1.118388772
603132,金徽股份,-1.0010236502
000688,国城矿业,-1.094230175
000758,中色股份,-0.5193361044
601020,华钰矿业,-1.8692070246
600531,豫光金铅,-1.2085638046
000426,兴业银锡,-2.0377175808
000751,锌业股份,-1.3371573687
600338,西藏珠峰,-0.9821400642
600961,株冶集团,-1.0913378
002114,罗平锌电,-0.9037767649
000975,山金国际,-1.6845098734
600547,山东黄金,-1.74036479
002237,恒邦股份,-1.8804779053
600489,中金黄金,-1.8381586075
600988,赤峰黄金,-1.9849616289
601069,西部黄金,-1.9357818365
002155,湖南黄金,-1.7046921253
002716,湖南白银,-2.9128923416
001337,四川黄金,-2.7244815826
002428,云南锗业,-0.9738895893
601958,金钼股份,-1.8592603207
603799,华友钴业,-1.4162188768
002466,天齐锂业,-0.8686946034
600392,盛和资源,-0.72783041
600459,贵研铂业,-0.98635149
600456,宝钛股份,-1.2587635517
000962,东方钽业,-0.9112536907
600549,厦门钨业,-0.4253986776
